"","area_type","size","total_sqft","bath","balcony","price"
"8223","1",3,4097,3,1.58437573755015,400
"8224","1",3,1601,3,3,70
"8225","1",2,1257,2,2,93
"8226","1",4,3596,5,1,260
"8227","1",2,1309,2,2,95
"8228","2",2,1362,2,0,100
"8229","1",2,1115,2,1,55
"8230","1",3,1870,3,2,90
"8231","1",2,1322,2,1,61.99
"8232","1",3,1450,2,1,65
"8233","1",2,1185,2,2,67
"8234","1",3,1790,3,3,120
"8235","2",3,3450,4,2,208
"8236","1",2,1050,2,2,52.5
"8237","1",1,1554.94202937352,1,0,27.375
"8238","2",4,5400,4,2,750
"8239","1",1,775,1,0,39
"8240","3",2,1000,2,2,48
"8241","1",2,1183,2,1,77.25
"8242","1",3,1282,3,2,178
"8243","1",1,425,1,1,15
"8244","3",2,820,2,2,30
"8245","1",4,2230,4,1.58437573755015,792
"8246","3",2,1200,2,2,52
"8247","1",2,1151,2,2,43.6
"8248","1",3,1320,2,2,59
"8249","4",3,1450,3,2,68
"8250","1",3,1270,2,3,50.79
"8251","1",3,1847,3,2,123
"8252","1",1,1020,2,1,49.87
"8253","1",3,1650,3,1.58437573755015,95
"8254","1",4,2380,4,3,242
"8255","3",3,2400,2,1.58437573755015,78
"8256","1",2,1160,2,2,44
"8257","1",4,2805,4,3,154
"8258","1",3,1360,3,0,47.6
"8259","1",2,1089,2,1,49
"8260","1",2,1115,2,2,60
"8261","1",2,1215,2,1,45
"8262","1",2,1194,2,1,51
"8263","1",3,1536,3,1,104
"8264","1",2,1255,2,2,55.5
"8265","1",3,1571,3,2,83
"8266","2",2,900,1,0,70
"8267","1",2,1517,2,2,125
"8268","1",1,664,1,1,35.4
"8269","1",2,1230,2,1,58
"8270","1",2,1340,2,2,72
"8271","1",2,1175,2,1,29.38
"8272","2",4,3569,4,1,600
"8273","1",2,1240,2,2,43.1
"8274","3",3,1554.94202937352,2,0,150
"8275","1",3,1470,2,1,44.1
"8276","1",1,525,2.69260964746735,1.58437573755015,29.25
"8277","1",3,1680,3,2,117
"8278","1",2,1000,2,2,35
"8279","1",2,1071,2,1,51
"8280","1",3,1512,3,1.58437573755015,80
"8281","3",4,3435,2,1,341
"8282","1",3,3144,3,1,455
"8283","3",2,1190,2,1,60
"8284","1",3,1550,2,3,80
"8285","1",2,1283,2,2,63.22
"8286","3",2,1325,2,2,73
"8287","1",2,1105,2,1,35.36
"8288","1",3,1600,3,2,74.5
"8289","2",4,400,2,2,35
"8290","1",2,1554.94202937352,2.69260964746735,1.58437573755015,41.145
"8291","1",2,1100,2,1,44.55
"8292","1",3,2099,3,3,147
"8293","1",3,1365,2,1,72
"8294","1",2,1485,3,3,132
"8295","1",2,1250,2,1,55
"8296","1",3,1290,2,2,56.12
"8297","1",2,1170,2,1,46.79
"8298","1",2,1328,2,3,91.06
"8299","1",2,1232,2,1,87
"8300","1",2,1180,2,2,88.5
"8301","1",3,1350,3,2,66
"8302","1",4,3602,4,1.58437573755015,280
"8303","1",4,2400,4,1,145
"8304","1",2,1020,2,2,32
"8305","1",3,1410,2,3,49.34
"8306","3",3,2159,3,2,120
"8307","2",2.8055074862689,1453,2.69260964746735,1.58437573755015,16.5
"8308","1",3,1200,2,0,66
"8309","1",2,1255,2,1,57.5
"8310","1",2,1074,2,1,42.79
"8311","2",3,1200,3,2,72
"8312","1",3,1170,2,2,35.41
"8313","1",1,1554.94202937352,1,0,31.315
"8314","1",3,1660,2,1.58437573755015,100
"8315","2",5,900,6,1,95
"8316","3",6,1850,3,0,175
"8317","3",1,510,1,0,34
"8318","1",3,1601,3,2,95
"8319","1",2,952,2,1,42
"8320","1",2,1166,2,3,65
"8321","3",3,2700,2,1,260
"8322","3",4,1900,3,1,97
"8323","2",3,1350,2,0,175
"8324","1",3,1520,2,2,96
"8325","2",4,2100,6,3,100
"8326","1",2,1175,2,2,50
"8327","1",2,1432,2,2,68
"8328","1",2,1005,2,1,39.77
"8329","1",2,1309,2,1,80
"8330","1",3,2251,4,2,370
"8331","1",2,1050,2,1,77
"8332","1",3,1100,3,2,53
"8333","2",3,2400,3,3,310
"8334","1",3,1565,2,2,56.34
"8335","3",2,940,2,1,56
"8336","1",2,1015,2,1,40.1
"8337","2",3,2400,2,0,360
"8338","1",3,1652,3,3,110
"8339","1",2,1100,2,2,52
"8340","1",4,2340,4,1,145
"8341","1",2,1084,2,1,179
"8342","2",2,1200,1,1,81
"8343","1",3,1400,3,3,69
"8344","2",4,2400,5,0,320
"8345","1",2,1020,2,1,27.43
"8346","1",2,1267,2,1,90.33
"8347","1",4,2439,4,3,185
"8348","3",3,1645,3,1.58437573755015,95
"8349","1",3,1100,2,2,75
"8350","3",3,1320,2,1,38.12
"8351","1",2,1000,2,1,29.7
"8352","3",4,5000,5,2,550
"8353","3",6,2500,6,3,58
"8354","2",2,2480,2,1,160
"8355","3",2,1086,2,2,44.5
"8356","1",1,416,1,1,18
"8357","3",2,1066,2,1,52.23
"8358","1",3,1730,3,1,93
"8359","1",2,1205,2,1,63.86
"8360","1",4,2500,5,2,175
"8361","1",2,960,2,1,55
"8362","1",3,1510,3,2,83.05
"8363","3",4,1600,4,2,90
"8364","3",3,2300,3,2,142
"8365","3",2,1000,2,1,63
"8366","1",2,1160,2,1,46.39
"8367","1",3,1553,2,2,58.23
"8368","1",4,3436,5,1.58437573755015,345
"8369","1",2,1134,2,2,45
"8370","2",4,600,4,2,80
"8371","2",5,2400,3,3,80
"8372","2",4,2400,4,1,143
"8373","1",2,1350,2,2,65
"8374","1",2,1032,2,1,42
"8375","1",3,1998,3,2,117
"8376","1",2,1225,2,2,48
"8377","1",2,1262,2,2,67
"8378","1",3,1842,3,2,115
"8379","1",2,1300,2,1.58437573755015,60
"8380","1",2,1070,2,2,38.6
"8381","3",2,950,2,1,33
"8382","1",2,1012,2,1,53.58
"8383","3",2,1000,2,0,70
"8384","1",2,1394,2,2,56
"8385","1",3,1450,2,1,85
"8386","1",2.8055074862689,527,1,0,35
"8387","1",3,1693,3,2,125
"8388","1",4,3122,6,2,235
"8389","1",2,1000,2,1,46
"8390","3",2,952,2,2,49
"8391","1",3,2050,4,1.58437573755015,270
"8392","1",1,1200,1,1,14
"8393","1",3,1410,2,2,64
"8394","1",2,1400,2,2,108
"8395","2",4,3056,5,1.58437573755015,100
"8396","1",3,1826,3,2,125
"8397","1",3,1689,3,2,103
"8398","1",3,1075,2,1,31
"8399","1",5,2500,4,1.58437573755015,1400
"8400","1",2,960,2,1,48
"8401","3",2,808,2,1,40
"8402","1",2,907,2,2,38.5
"8403","1",2,1300,2,2,55
"8404","1",3,1804,3,2,150
"8405","1",3,1350,3,2,81
"8406","1",3,1836,3,2,125
"8407","1",2,826,2,2,36
"8408","1",2,1200,2,3,68
"8409","1",4,3000,3,3,300
"8410","2",4,2400,4,2,405
"8411","1",2,1460,2,1.58437573755015,80
"8412","2",4,1200,4,3,140
"8413","1",2,965,2,2,56
"8414","4",4,2000,4,2,95
"8415","1",3,1395,2,2,70
"8416","1",3,1660,3,2,116
"8417","1",2,935,2,2,35
"8418","1",2,1180,2,1,39
"8419","3",2,1090,2,1,31.48
"8420","1",2,1204,2,1,82
"8421","1",3,2072,4,2,153
"8422","3",2,1056,2,1,65
"8423","1",2,985,2,2,62
"8424","1",3,1315,2,2,49
"8425","3",2,734,2,1,22
"8426","3",4,2900,4,2,200
"8427","1",3,2317,4,3,140
"8428","3",1,600,1,0,45
"8429","3",4,2200,3,0,115
"8430","1",2,656,2,1,25
"8431","3",1,400,1,1,11.5
"8432","1",1,666,1,1,36.8
"8433","2",4,3293,5,2,425
"8434","1",2,1174,2,1,47
"8435","1",2,1153,2,2,56.7
"8436","2",4,1000,4,1,90
"8437","3",5,2400,5,2,85
"8438","1",2,957,2,1,47
"8439","3",2,910,2,2,160
"8440","3",2,1060,2,1,50
"8441","1",2,1000,2,1,50
"8442","1",3,1843,3,2,88
"8443","1",3,1150,2,2,40.25
"8444","1",3,1230,2,2,31.37
"8445","1",4,3197,5,2,335
"8446","1",3,1703,3,2,130
"8447","1",2,1125,2,1,41.5
"8448","1",3,1516,3,3,65
"8449","1",2,1130,2,2,56
"8450","1",4,3596,5,1,279
"8451","1",3,1512,3,2,103
"8452","3",3,1491,3,1,88
"8453","1",2,1250,2,2,95
"8454","1",3,1650,3,2,90.75
"8455","1",2,1140,2,1,48.7
"8456","2",4,1200,4,1,110
"8457","1",3,1881,3,1.58437573755015,95
"8458","1",3,1100,3,2,56.57
"8459","1",3,2666,4,1,200
"8460","1",2,1500,2,1,50
"8461","1",2,1217,2,1,164
"8462","3",2,1197,2,1,50
"8463","3",6,2400,4,1,170
"8464","3",3,1345,3,2,60
"8465","2",4,1200,4,2,100
"8466","1",4,3230,5,0,165
"8467","1",3,1260,2,1,95
"8468","3",4,2750,5,1,240
"8469","2",2,1200,2,0,80
"8470","3",3,1650,3,0,52
"8471","1",1,600,1,0,45
"8472","1",2,1025,2,1,35.88
"8473","1",4,1554.94202937352,2.69260964746735,1.58437573755015,80.59
"8474","1",2,973,2,1,56
"8475","1",4,4110,4,2,590
"8476","1",3,2533,3,3,425
"8477","1",2,1007,2,1,75
"8478","1",1,1554.94202937352,1,0,39.99
"8479","3",3,1830,3,1,119
"8480","1",2,1077,2,1,50
"8481","2",1,672,1,1,27
"8482","2",3,1280,3,0,87
"8483","3",2,865,2,0,40
"8484","1",2,1000,2,2,33
"8485","1",2,1285,2,2,65
"8486","1",1,662,1,1,29
"8487","2",5,2297,5,2,269
"8488","2",5,3750,6,3,295
"8489","1",3,1850,3,3,95
"8490","1",3,1754,3,2,132
"8491","2",5,1200,4,2,150
"8492","2",5,2200,7,2,350
"8493","1",3,1567,3,1,100
"8494","1",3,1695,3,3,50
"8495","2",2,360,2,1,40
"8496","1",2,1150,2,1,69.44
"8497","1",3,1690,3,2,85
"8498","3",3,2350,3,2,210
"8499","1",2,1057,2,1,65
"8500","1",2,1320,2,1,91
"8501","1",4,2119,4,3,111
"8502","1",2,1125,2,1,48
"8503","1",3,2254,3,2,170
"8504","1",1,645,1,1,34.18
"8505","1",2,1050,2,2,52.08
"8506","1",2,1040,2,1,41.6
"8507","1",3,1700,3,1,194
"8508","1",3,1760,3,1.58437573755015,115
"8509","1",3,1138,3,2,128
"8510","1",2,984,2,1,45.91
"8511","3",2,1140,2,2,38.65
"8512","1",3,3596,3,1,200
"8513","1",3,1365,3,2,54
"8514","1",1,560,1,0,19
"8515","1",2,1404,2,1,75
"8516","1",4,1540,4,3,45
"8517","3",3,1050,2,1,39
"8518","2",4,360,4,3,37
"8519","1",3,1550,3,3,72.5
"8520","1",3,1653,3,3,93
"8521","1",2,1194,2,2,47
"8522","1",3,1471,2,3,75
"8523","1",2,700,2,1,35
"8524","3",2,812,2,1,38.25
"8525","1",3,1504,2,2,83
"8526","1",3,1450,3,2,75
"8527","1",2,957,2,2,54.5
"8528","4",1,460,1,1,13
"8529","2",2,900,2,0,128
"8530","1",2,1050,2,1,75
"8531","1",3,1820,3,2,85
"8532","1",2,1033,2,2,32
"8533","2",2,800,1,1,90
"8534","2",1,520,2,0,29
"8535","1",2,1165,2,2,88.5
"8536","1",2,1280,2,1,61
"8537","3",3,1950,3,3,230
"8538","2",1,600,1,0,58
"8539","1",3,1550,3,3,65.1
"8540","1",2,1392,2,1,130
"8541","1",3,1221,3,3,75
"8542","1",1,1000,1,1,19
"8543","3",2,1300,2,2,60
"8544","3",2,1065,2,3,31.5
"8545","3",3,1209,2,3,65
"8546","2",1,375,1,0,40
"8547","2",3,7800,3,2,2000
"8548","1",3,1929,4,1,101
"8549","3",2,1255,2,1,84
"8550","1",2,1035,2,1,31.05
"8551","2",4,1200,5,2,270
"8552","1",3,1650,3,2,101
"8553","3",3,1275,2,3,65
"8554","1",2,1128,2,1,65.58
"8555","1",2,1140,2,2,38.55
"8556","2",4,1200,4,2,200
"8557","1",2,1183,2,2,58.56
"8558","1",2,1155,2,1,39
"8559","1",3,1245,2,2,43.57
"8560","3",2,1000,2,1,38
"8561","1",2,1040,2,1,75
"8562","1",4,2062,3,1.58437573755015,140
"8563","1",3,1477,2,2,75
"8564","2",4,1050,3,3,85
"8565","1",3,1525,2,2,65
"8566","2",2.8055074862689,2000,2.69260964746735,1.58437573755015,120
"8567","1",2,1220,2,1,65
"8568","1",3,2388,3,1,195
"8569","1",2,1355,2,1,97.6
"8570","3",2,1141,2,1,62
"8571","1",2,1046,2,0,49.06
"8572","1",1,630,1,2,35
"8573","1",2,1247,2,2,62.35
"8574","3",4,3855,4,3,220
"8575","1",2,850,2,1,32.5
"8576","1",2,1120,2,2,36
"8577","2",8,800,8,1.58437573755015,285
"8578","1",3,1798,3,1,110
"8579","3",3,1180,2,1,45
"8580","1",2,1000,2,1,34
"8581","1",2,1216,2,1,82
"8582","3",2,900,2,0,65
"8583","3",2,1100,2,0,65
"8584","1",3,1842,3,2,115
"8585","1",3,1075,2,1,43
"8586","1",2,1495,3,3,88
"8587","1",3,1700,3,3,120
"8588","1",3,1564,3,1,103
"8589","1",2,1256,2,1,65
"8590","1",2,1047,2,1,89
"8591","1",3,1458,3,1,78.45
"8592","1",2,1063,2,1,61.17
"8593","1",4,7400,5,1.58437573755015,1850
"8594","1",2,1150,2,1,52.5
"8595","3",1,450,1,1,9
"8596","3",2,1360,2,0,45
"8597","3",3,1605,3,2,76
"8598","4",3,1200,4,2,205
"8599","1",3,1810,3,2,100
"8600","1",2,1250,2,2,48.5
"8601","1",3,1475,2,2,58.99
"8602","3",2,1100,3,0,125
"8603","1",2,850,2,1,25.4
"8604","3",2,1025,2,1,26.65
"8605","3",2,980,2,1,45
"8606","1",3,1428,2,1,70
"8607","1",2,1130,2,1.58437573755015,74
"8608","1",3,1592,3,1.58437573755015,125
"8609","1",3,2050,3,3,82
"8610","1",2,1407,2,1,83.87
"8611","1",3,4170,3,2,800
"8612","1",3,1585,3,1,84
"8613","3",3,1785,3,2,130
"8614","3",2,900,2,3,45
"8615","2",4,1350,4,2,160
"8616","1",3,1843,3,2,96.2
"8617","1",4,2375,3,1.58437573755015,260
"8618","1",2,1200,2,1,67
"8619","1",2,1113,2,1,52
"8620","1",2,1125,2,1,47
"8621","2",3,1200,3,1,56
"8622","1",3,1150,3,2,45
"8623","1",2,770,1,1,70
"8624","1",2,1181,2,2,57
"8625","1",3,1550,3,3,64.7
"8626","1",2,1200,2,1.58437573755015,86
"8627","1",2,1295,2,2,55.47
"8628","2",3,480,3,3,65
"8629","1",3,1506,3,1,95
"8630","3",3,1872,3,2,152
"8631","1",4,2900,4,2,240
"8632","1",3,1326,2,1,35
"8633","1",2,1040,2,1,33.28
"8634","2",5,1200,5,1,90
"8635","1",2,1020,2,1,48
"8636","1",3,1400,3,2,90
"8637","1",10,4000,12,1.58437573755015,160
"8638","2",1,812,1,1,26
"8639","1",2,1100,2,1,54
"8640","1",2,829,2,1,22.8
"8641","2",5,750,4,3,95
"8642","2",4,2700,4,2,350
"8643","1",3,1500,3,1,72.99
"8644","3",2,850,2,1,25.99
"8645","3",2,1180,2,2,60
"8646","1",4,5108,5,2,995
"8647","1",3,2215,4,2,150
"8648","1",2,1010,2,1,36
"8649","3",2,1350,2,2,60
"8650","3",2,1100,2,0,50
"8651","1",3,1450,2,2,62.93
"8652","1",2,1133,2,2,40
"8653","1",3,1564,3,2,100
"8654","2",2,640,1,0,10.5
"8655","1",3,2072,4,2,157
"8656","2",2,432,2,1,65
"8657","1",3,1460,2,3,51.1
"8658","1",1,600,2,1,35
"8659","1",2,1050,2,2,52.07
"8660","3",2,700,2,1,35
"8661","2",3,1200,3,0,66
"8662","1",1,654,1,1,38
"8663","1",2,1105,2,2,50
"8664","1",3,1800,3,3,150
"8665","2",2,1200,2,2,160
"8666","1",1,700,1,1,30.84
"8667","1",2,1000,2,1,51
"8668","3",5,3500,5,0,350
"8669","1",3,1240,2,1,63
"8670","1",2,1200,2,3,45
"8671","1",3,1400,2,2,80
"8672","1",3,1393,3,2,54
"8673","1",2,1140,2,2,50
"8674","2",5,1000,5,1.58437573755015,130
"8675","3",3,1640,3,2,70
"8676","2",2,1200,2,0,62
"8677","3",2,720,2,2,65
"8678","1",3,1650,3,3,68
"8679","1",4,2496,4,2,125
"8680","1",2,905,2,1,32
"8681","1",3,1600,3,1,125
"8682","1",2,1070,2,1,45.48
"8683","2",4,8400,5,2,1675
"8684","3",2,1200,2,2,100
"8685","2",5,1800,5,2,350
"8686","3",4,2600,4,2,115
"8687","1",2,1145,2,2,75
"8688","1",3,1495,3,2,55
"8689","2",3,1200,2,1,300
"8690","3",3,1400,3,2,53
"8691","3",3,1558,3,2,90
"8692","1",2,1007,2,1,53
"8693","1",2,902,2,1,25.26
"8694","1",2,1054,2,1,53
"8695","1",3,1135,2,3,39.73
"8696","1",2,996,2,2,49
"8697","1",2,1275,2,2,47
"8698","2",2,1250,2,0,75
"8699","3",4,2502,4,2,170
"8700","1",2,1394,2,3,52
"8701","1",2,1243,2,2,46
"8702","1",2,1216,2,1,75
"8703","1",2,1075,2,1,57
"8704","2",2.8055074862689,1554.94202937352,2.69260964746735,1.58437573755015,42.3
"8705","3",3,1500,3,3,120
"8706","1",4,1708,3,1,76
"8707","2",3,1500,3,1,250
"8708","3",3,1800,4,3,115
"8709","1",2,1532,2,1,65
"8710","1",3,1726,3,2,81.99
"8711","1",2,1220,2,2,54.89
"8712","1",2,1100,2,2,50
"8713","1",3,1530,3,3,40
"8714","1",2,840,2,1,28
"8715","1",3,1250,4,3,39
"8716","1",2,1030,2,1.58437573755015,35
"8717","1",3,1499,3,2,89
"8718","1",3,1280,2,3,55
"8719","3",2,1170,2,2,59
"8720","2",3,2646,3,1.58437573755015,99
"8721","1",2,1161,2,3,36.69
"8722","2",2,1633,2,1,72
"8723","3",2,1050,2,2,65
"8724","2",4,1650,5,3,309
"8725","1",1,1554.94202937352,1,0,13.26
"8726","1",1,418,2,1,11.5
"8727","1",2,905,2,2,50
"8728","1",3,1510,2,2,55
"8729","1",3,1390,2,3,60.47
"8730","1",2,1101,2,2,66
"8731","1",4,2736,4,1.58437573755015,130
"8732","1",3,2350,4,2,163
"8733","1",2,1056,2,2,55
"8734","1",3,1425,2,2,49.88
"8735","1",3,1450,3,1,70
"8736","3",2,1000,2,2,34
"8737","1",1,575,1,1,38
"8738","1",3,1350,2,2,47.24
"8739","2",3,2000,2,0,180
"8740","3",3,1770,3,2,90
"8741","1",3,3155,3,2,315
"8742","2",2,616,3,1,45
"8743","1",1,745,1,0,34.27
"8744","3",7,6500,7,1,104
"8745","2",4,2400,4,1,650
"8746","1",2,1547,2,2,103
"8747","1",3,1713,3,1,120
"8748","2",4,3300,4,2,430
"8749","2",8,1135,4,1,190
"8750","1",3,1856,4,2,180
"8751","1",2,1152,2,1,57
"8752","1",2,1100,2,1,46.75
"8753","1",3,2357,3,2,135
"8754","1",3,1820,4,2,95
"8755","1",3,1865,3,1,139
"8756","3",2,1240,2,2,65
"8757","1",3,1360,3,1,75
"8758","3",4,4200,4,2,255
"8759","1",3,1450,2,2,63.51
"8760","1",2,1139,2,2,72
"8761","1",3,1565,2,2,56
"8762","2",3,1200,3,2,165
"8763","2",4,600,4,0,77
"8764","1",2,1200,2,2,39
"8765","1",3,1855,3,3,140
"8766","2",2,1100,2,1,55
"8767","3",3,1350,2,2,65
"8768","1",3,2266,3,2,207
"8769","1",1,660,1,1,23
"8770","3",2,1490,2,1,150
"8771","1",3,1083,2,1,48
"8772","1",2,1232,2,1,83
"8773","1",3,1550,3,1,86.8
"8774","1",2,1227,2,2,70
"8775","1",2,1059,2,2,68
"8776","3",2,545,1,1,29
"8777","1",2,1152,2,1,54
"8778","1",2,870,1,1,45
"8779","1",2,1210,2,1,78
"8780","1",1,663,1,0,46.1
"8781","1",3,1464,2,1,135
"8782","3",3,1365,3,1,80
"8783","1",3,1704,3,1,120
"8784","1",3,1554.94202937352,2.69260964746735,1.58437573755015,60.55
"8785","1",2,1256,2,1.58437573755015,73
"8786","3",2,883,2,0,49
"8787","3",3,1080,2,1,45
"8788","1",2,497,1,1,25
"8789","1",2,1073,2,1,52.36
"8790","1",6,3000,6,3,250
"8791","1",2,1300,2,3,32
"8792","3",1,662,1,0,45
"8793","1",2,1200,2,2,75
"8794","3",3,1550,3,3,75
"8795","1",3,1707,3,2,171
"8796","1",2,1310,2,2,80.43
"8797","1",3,1577,3,2,65
"8798","1",3,1324,3,2,65
"8799","1",3,1786,2,2,106
"8800","1",2,1174,2,1,75
"8801","1",1,565,1,1,33
"8802","1",3,1400,2,1,95
"8803","3",1,635,1,1,28
"8804","2",6,3000,8,2,400
"8805","1",3,1368,2,1,54.71
"8806","1",3,1450,3,3,55
"8807","1",2,1045,2,2,48
"8808","1",2,1128,2,1,65.4
"8809","3",2,1125,2,1,54
"8810","1",2,1195,2,1,62.38
"8811","2",1,630,2,1,70
"8812","2",3,1350,2,0,105
"8813","1",3,1740,3,0,120
"8814","1",2,877,2,1,29
"8815","3",3,1770,4,1,68
"8816","1",1,450,1,1,15
"8817","2",2,1000,2,1,55
"8818","1",2,1300,2,2,78
"8819","1",3,1300,2,1,42
"8820","1",2,985,2,1,40.39
"8821","3",2,1045,2,2,42
"8822","1",2,1250,2,1,62.4
"8823","2",3,2400,4,1,130
"8824","1",2,1194,2,2,46
"8825","1",3,1420,3,3,68
"8826","3",3,1720,3,3,83
"8827","1",3,1530,2,2,74.4
"8828","2",3,1200,2,0,66
"8829","1",3,1570,3,3,88
"8830","1",3,1157,2,1,74
"8831","1",2,535,1,1,20
"8832","1",2,1120,2,2,39.2
"8833","1",2,1150,2,2,60
"8834","2",5,2400,5,2,200
"8835","1",2,1215,2,1,68
"8836","1",2,1444,2,1,75.97
"8837","1",3,2003,3,3,200
"8838","4",2,1100,2,2,70
"8839","1",2,900,2,1,42
"8840","1",3,1372,2,1,43.9
"8841","2",4,4500,5,3,150
"8842","1",3,1180,2,1,55.5
"8843","1",2,1096,2,2,39
"8844","1",3,2504,3,3,138
"8845","1",3,1350,2,2,47.25
"8846","3",1,420,1,1,23.5
"8847","1",3,1832,3,1,116
"8848","2",6,1380,7,2,130
"8849","3",2,940,2,1,40
"8850","2",4,4290,5,3,625
"8851","3",2,1020,2,1,29.45
"8852","3",6,2500,6,0,81
"8853","1",2,1400,2,2,45
"8854","3",3,1675,3,2,65
"8855","1",2,708,2,1,32
"8856","1",2,1123,2,1,36
"8857","1",2,1100,2,1,49.49
"8858","1",2,1225,2,2,71.05
"8859","1",3,1683,3,1,140
"8860","1",1,410,1,1,15
"8861","2",3,2400,2,2,300
"8862","2",4,1350,4,1,90
"8863","1",2,1475,2,2,80
"8864","1",2,1120,2,2,49
"8865","1",2,1150,2,1,42
"8866","1",2,1165,2,1,85
"8867","1",3,1756,3,2,134
"8868","1",2,1409,2,2,95
"8869","1",2,1212,2,1,56.9
"8870","1",2,1140,2,2,26.49
"8871","1",3,2087.01,3,2,115
"8872","1",1,1554.94202937352,1,0,34.1
"8873","1",3,1700,3,1,118
"8874","1",3,1554.94202937352,3,0,91.855
"8875","1",2,1110,2,1,52
"8876","3",2,1000,2,1,28.88
"8877","2",7,1550,7,3,160
"8878","3",4,2704,5,0,105
"8879","2",2,3760,2,0,280
"8880","2",5,1600,5,2,140
"8881","1",2,1205,2,2,64.47
"8882","1",2,1418,2,2,105
"8883","3",3,1650,3,3,82
"8884","2",7,1200,7,2,139
"8885","1",2,1150,2,1,38
"8886","1",3,3071,4,1.58437573755015,300
"8887","3",4,2400,5,2,100
"8888","3",2,850,2,0,34
"8889","1",3,1580,3,1,83.74
"8890","1",2,1216,2,1,84.03
"8891","4",1,381,1,1,28
"8892","3",9,4600,9,2,200
"8893","1",2,1040,2,1,55
"8894","3",4,2429,3,1,210
"8895","1",3,1260,2,1,49
"8896","1",3,1498,3,2,74.9
"8897","1",3,1200,2,2,65
"8898","1",2,1355,2,1,72.9
"8899","3",3,1450,3,1,65
"8900","1",3,1860,3,2,168
"8901","3",2,1240,2,2,70
"8902","1",3,1300,2,2,55
"8903","2",4,2500,5,2,245
"8904","1",3,1950,4,2,120
"8905","1",3,1625,2,2,145
"8906","1",2,1200,2,2,30
"8907","1",2,1101,2,2,66
"8908","1",2,1216,2,1,72.5
"8909","1",3,1250,2,3,50
"8910","2",3,2100,3,0,70
"8911","3",3,1470,3,2,54
"8912","1",3,1365,3,1,76.18
"8913","1",2,1364,2,1,64.79
"8914","1",2,1180,2,1,59.47
"8915","1",3,1800,3,2,130
"8916","1",2,1350,2,2,42
"8917","1",3,1573,3,2,98
"8918","1",3,1620,3,3,95
"8919","1",2,1072,2,1,42.87
"8920","3",1,560,1,1,21
"8921","1",2,1156,2,2,46
"8922","3",2,1336,2,1,86
"8923","1",2,1200,2,1,20
"8924","1",4,3400,4,3,235
"8925","1",3,1608,3,3,54.51
"8926","1",4,4000,4,3,441
"8927","1",2,1215,2,2,40
"8928","3",2,1100,2,1,166
"8929","1",3,1517,3,3,100
"8930","1",2,1565,2,2,69
"8931","2",6,1680,4,1,250
"8932","1",3,2025,4,2,115
"8933","1",2,1057,2,1,34.71
"8934","1",3,3850,3,3,650
"8935","1",2,1044,2,2,34
"8936","3",3,1695,3,2,125
"8937","1",3,1635,3,1,61
"8938","1",2,1140,2,2,56
"8939","3",2,1150,2,2,35
"8940","3",2,1110,2,2,110
"8941","1",2,1163,2,2,64.08
"8942","1",3,1418,2,2,65
"8943","3",2,1155,2,1,60
"8944","1",2,1115,2,2,78
"8945","3",3,2250,3,1.58437573755015,180
"8946","1",2,1020,2,2,48.45
"8947","1",3,1485,3,2,78
"8948","2",4,1920,5,2,250
"8949","2",1,1350,2,0,45
"8950","1",2,1209,2,2,100
"8951","1",2,1089,2,1,43.55
"8952","1",2,1445,2,2,82
"8953","1",3,1250,2,2,50
"8954","1",3,1500,3,1,95
"8955","1",3,1705,3,2,75
"8956","1",3,2200,3,2,160
"8957","2",5,2925,5,3,936
"8958","2",8,1800,8,1,110
"8959","3",5,7200,5,2,900
"8960","1",3,1830,3,1.58437573755015,90
"8961","1",3,1450,3,2,58
"8962","1",3,1220,3,2,56
"8963","1",2,1259,2,2,69.45
"8964","1",3,1260,2,1,73
"8965","3",3,2500,5,1,120
"8966","3",3,1919,3,2,121
"8967","2",6,1400,6,3,160
"8968","1",3,2050,3,1.58437573755015,120
"8969","3",2,1050,2,1,103
"8970","1",2,1000,2,2,60
"8971","1",3,1640,3,1,86.8
"8972","3",3,1488,2,2,65
"8973","1",3,1265,2,2,53.12
"8974","3",3,1640,3,2,120
"8975","1",3,1719.3,2,2,88
"8976","2",4,1200,4,2,130
"8977","1",2,1180,2,2,70
"8978","1",3,1700,3,1,110
"8979","1",2,1464,3,3,56
"8980","3",6,1800,6,0,68
"8981","3",4,1495,2,1,300
"8982","3",2,1225,2,2,62
"8983","1",2,1050,2,0,68
"8984","1",3,1691,3,3,120
"8985","3",3,2250,3,2,199
"8986","1",4,3700,4,2,314
"8987","2",8,1244,6,2,130
"8988","2",4,750,4,2,120
"8989","1",2,1190,2,3,42.25
"8990","1",2,1243,2,2,46
"8991","1",2,765,2,1,37.49
"8992","1",2,730,1,2,52
"8993","3",3,1405,3,0,169
"8994","1",3,1350,3,1,45.9
"8995","1",1,500,1,1,18
"8996","1",2,1200,2,2,55
"8997","3",2,1165,2,1,33.64
"8998","1",3,1400,2,2,57
"8999","2",4,4800,6,2,420
"9000","3",3,1668,2,1.58437573755015,120
"9001","1",1,700,1,1,35
"9002","1",3,1485,2,1,66
"9003","1",2,700,2,1,41
"9004","1",3,1346,2,1,100
"9005","1",3,1075,2,1,47
"9006","1",2,1050,2,1,43.5
"9007","1",3,1800,3,2,53
"9008","1",3,1609,3,3,115
"9009","3",2,770,1,1,35
